DateKey,FullDate,Year,Quarter,Month,MonthName,Day,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter,WeekOfYear
1449,2023-12-19,2023,Q4,12,December,19,Tuesday,False,2023,Q4,51
1450,2023-12-20,2023,Q4,12,December,20,Wednesday,False,2023,Q4,51
1451,2023-12-21,2023,Q4,12,December,21,Thursday,False,2023,Q4,51
1452,2023-12-22,2023,Q4,12,December,22,Friday,False,2023,Q4,51
1453,2023-12-23,2023,Q4,12,December,23,Saturday,True,2023,Q4,51
1454,2023-12-24,2023,Q4,12,December,24,Sunday,True,2023,Q4,51
1455,2023-12-25,2023,Q4,12,December,25,Monday,False,2023,Q4,52
1456,2023-12-26,2023,Q4,12,December,26,Tuesday,False,2023,Q4,52
1457,2023-12-27,2023,Q4,12,December,27,Wednesday,False,2023,Q4,52
1458,2023-12-28,2023,Q4,12,December,28,Thursday,False,2023,Q4,52
1459,2023-12-29,2023,Q4,12,December,29,Friday,False,2023,Q4,52
1460,2023-12-30,2023,Q4,12,December,30,Saturday,True,2023,Q4,52
1461,2023-12-31,2023,Q4,12,December,31,Sunday,True,2023,Q4,52
1462,2024-01-01,2024,Q1,1,January,1,Monday,False,2024,Q1,1
1463,2024-01-02,2024,Q1,1,January,2,Tuesday,False,2024,Q1,1
1464,2024-01-03,2024,Q1,1,January,3,Wednesday,False,2024,Q1,1
1465,2024-01-04,2024,Q1,1,January,4,Thursday,False,2024,Q1,1
1466,2024-01-05,2024,Q1,1,January,5,Friday,False,2024,Q1,1
1467,2024-01-06,2024,Q1,1,January,6,Saturday,True,2024,Q1,1
1468,2024-01-07,2024,Q1,1,January,7,Sunday,True,2024,Q1,1
1469,2024-01-08,2024,Q1,1,January,8,Monday,False,2024,Q1,2
1470,2024-01-09,2024,Q1,1,January,9,Tuesday,False,2024,Q1,2
1471,2024-01-10,2024,Q1,1,January,10,Wednesday,False,2024,Q1,2
1472,2024-01-11,2024,Q1,1,January,11,Thursday,False,2024,Q1,2
1473,2024-01-12,2024,Q1,1,January,12,Friday,False,2024,Q1,2
1474,2024-01-13,2024,Q1,1,January,13,Saturday,True,2024,Q1,2
1475,2024-01-14,2024,Q1,1,January,14,Sunday,True,2024,Q1,2
1476,2024-01-15,2024,Q1,1,January,15,Monday,False,2024,Q1,3
1477,2024-01-16,2024,Q1,1,January,16,Tuesday,False,2024,Q1,3
1478,2024-01-17,2024,Q1,1,January,17,Wednesday,False,2024,Q1,3
1479,2024-01-18,2024,Q1,1,January,18,Thursday,False,2024,Q1,3
1480,2024-01-19,2024,Q1,1,January,19,Friday,False,2024,Q1,3
1481,2024-01-20,2024,Q1,1,January,20,Saturday,True,2024,Q1,3
1482,2024-01-21,2024,Q1,1,January,21,Sunday,True,2024,Q1,3
1483,2024-01-22,2024,Q1,1,January,22,Monday,False,2024,Q1,4
1484,2024-01-23,2024,Q1,1,January,23,Tuesday,False,2024,Q1,4
1485,2024-01-24,2024,Q1,1,January,24,Wednesday,False,2024,Q1,4
1486,2024-01-25,2024,Q1,1,January,25,Thursday,False,2024,Q1,4
1487,2024-01-26,2024,Q1,1,January,26,Friday,False,2024,Q1,4
1488,2024-01-27,2024,Q1,1,January,27,Saturday,True,2024,Q1,4
1489,2024-01-28,2024,Q1,1,January,28,Sunday,True,2024,Q1,4
1490,2024-01-29,2024,Q1,1,January,29,Monday,False,2024,Q1,5
1491,2024-01-30,2024,Q1,1,January,30,Tuesday,False,2024,Q1,5
1492,2024-01-31,2024,Q1,1,January,31,Wednesday,False,2024,Q1,5
1493,2024-02-01,2024,Q1,2,February,1,Thursday,False,2024,Q1,5
1494,2024-02-02,2024,Q1,2,February,2,Friday,False,2024,Q1,5
1495,2024-02-03,2024,Q1,2,February,3,Saturday,True,2024,Q1,5
1496,2024-02-04,2024,Q1,2,February,4,Sunday,True,2024,Q1,5
1497,2024-02-05,2024,Q1,2,February,5,Monday,False,2024,Q1,6
1498,2024-02-06,2024,Q1,2,February,6,Tuesday,False,2024,Q1,6
1499,2024-02-07,2024,Q1,2,February,7,Wednesday,False,2024,Q1,6
1500,2024-02-08,2024,Q1,2,February,8,Thursday,False,2024,Q1,6
1501,2024-02-09,2024,Q1,2,February,9,Friday,False,2024,Q1,6
1502,2024-02-10,2024,Q1,2,February,10,Saturday,True,2024,Q1,6
1503,2024-02-11,2024,Q1,2,February,11,Sunday,True,2024,Q1,6
1504,2024-02-12,2024,Q1,2,February,12,Monday,False,2024,Q1,7
1505,2024-02-13,2024,Q1,2,February,13,Tuesday,False,2024,Q1,7
1506,2024-02-14,2024,Q1,2,February,14,Wednesday,False,2024,Q1,7
1507,2024-02-15,2024,Q1,2,February,15,Thursday,False,2024,Q1,7
1508,2024-02-16,2024,Q1,2,February,16,Friday,False,2024,Q1,7
1509,2024-02-17,2024,Q1,2,February,17,Saturday,True,2024,Q1,7
1510,2024-02-18,2024,Q1,2,February,18,Sunday,True,2024,Q1,7
1511,2024-02-19,2024,Q1,2,February,19,Monday,False,2024,Q1,8
1512,2024-02-20,2024,Q1,2,February,20,Tuesday,False,2024,Q1,8
1513,2024-02-21,2024,Q1,2,February,21,Wednesday,False,2024,Q1,8
1514,2024-02-22,2024,Q1,2,February,22,Thursday,False,2024,Q1,8
1515,2024-02-23,2024,Q1,2,February,23,Friday,False,2024,Q1,8
1516,2024-02-24,2024,Q1,2,February,24,Saturday,True,2024,Q1,8
1517,2024-02-25,2024,Q1,2,February,25,Sunday,True,2024,Q1,8
1518,2024-02-26,2024,Q1,2,February,26,Monday,False,2024,Q1,9
1519,2024-02-27,2024,Q1,2,February,27,Tuesday,False,2024,Q1,9
1520,2024-02-28,2024,Q1,2,February,28,Wednesday,False,2024,Q1,9
1521,2024-02-29,2024,Q1,2,February,29,Thursday,False,2024,Q1,9
1522,2024-03-01,2024,Q1,3,March,1,Friday,False,2024,Q1,9
1523,2024-03-02,2024,Q1,3,March,2,Saturday,True,2024,Q1,9
1524,2024-03-03,2024,Q1,3,March,3,Sunday,True,2024,Q1,9
1525,2024-03-04,2024,Q1,3,March,4,Monday,False,2024,Q1,10
1526,2024-03-05,2024,Q1,3,March,5,Tuesday,False,2024,Q1,10
1527,2024-03-06,2024,Q1,3,March,6,Wednesday,False,2024,Q1,10
1528,2024-03-07,2024,Q1,3,March,7,Thursday,False,2024,Q1,10
1529,2024-03-08,2024,Q1,3,March,8,Friday,False,2024,Q1,10
1530,2024-03-09,2024,Q1,3,March,9,Saturday,True,2024,Q1,10
1531,2024-03-10,2024,Q1,3,March,10,Sunday,True,2024,Q1,10
1532,2024-03-11,2024,Q1,3,March,11,Monday,False,2024,Q1,11
1533,2024-03-12,2024,Q1,3,March,12,Tuesday,False,2024,Q1,11
1534,2024-03-13,2024,Q1,3,March,13,Wednesday,False,2024,Q1,11
1535,2024-03-14,2024,Q1,3,March,14,Thursday,False,2024,Q1,11
1536,2024-03-15,2024,Q1,3,March,15,Friday,False,2024,Q1,11
1537,2024-03-16,2024,Q1,3,March,16,Saturday,True,2024,Q1,11
1538,2024-03-17,2024,Q1,3,March,17,Sunday,True,2024,Q1,11
1539,2024-03-18,2024,Q1,3,March,18,Monday,False,2024,Q1,12
1540,2024-03-19,2024,Q1,3,March,19,Tuesday,False,2024,Q1,12
1541,2024-03-20,2024,Q1,3,March,20,Wednesday,False,2024,Q1,12
1542,2024-03-21,2024,Q1,3,March,21,Thursday,False,2024,Q1,12
1543,2024-03-22,2024,Q1,3,March,22,Friday,False,2024,Q1,12
1544,2024-03-23,2024,Q1,3,March,23,Saturday,True,2024,Q1,12
1545,2024-03-24,2024,Q1,3,March,24,Sunday,True,2024,Q1,12
1546,2024-03-25,2024,Q1,3,March,25,Monday,False,2024,Q1,13
1547,2024-03-26,2024,Q1,3,March,26,Tuesday,False,2024,Q1,13
1548,2024-03-27,2024,Q1,3,March,27,Wednesday,False,2024,Q1,13
1549,2024-03-28,2024,Q1,3,March,28,Thursday,False,2024,Q1,13
1550,2024-03-29,2024,Q1,3,March,29,Friday,False,2024,Q1,13
1551,2024-03-30,2024,Q1,3,March,30,Saturday,True,2024,Q1,13
1552,2024-03-31,2024,Q1,3,March,31,Sunday,True,2024,Q1,13
1553,2024-04-01,2024,Q2,4,April,1,Monday,False,2024,Q2,14
1554,2024-04-02,2024,Q2,4,April,2,Tuesday,False,2024,Q2,14
1555,2024-04-03,2024,Q2,4,April,3,Wednesday,False,2024,Q2,14
1556,2024-04-04,2024,Q2,4,April,4,Thursday,False,2024,Q2,14
1557,2024-04-05,2024,Q2,4,April,5,Friday,False,2024,Q2,14
1558,2024-04-06,2024,Q2,4,April,6,Saturday,True,2024,Q2,14
1559,2024-04-07,2024,Q2,4,April,7,Sunday,True,2024,Q2,14
1560,2024-04-08,2024,Q2,4,April,8,Monday,False,2024,Q2,15
1561,2024-04-09,2024,Q2,4,April,9,Tuesday,False,2024,Q2,15
1562,2024-04-10,2024,Q2,4,April,10,Wednesday,False,2024,Q2,15
1563,2024-04-11,2024,Q2,4,April,11,Thursday,False,2024,Q2,15
1564,2024-04-12,2024,Q2,4,April,12,Friday,False,2024,Q2,15
1565,2024-04-13,2024,Q2,4,April,13,Saturday,True,2024,Q2,15
1566,2024-04-14,2024,Q2,4,April,14,Sunday,True,2024,Q2,15
1567,2024-04-15,2024,Q2,4,April,15,Monday,False,2024,Q2,16
1568,2024-04-16,2024,Q2,4,April,16,Tuesday,False,2024,Q2,16
1569,2024-04-17,2024,Q2,4,April,17,Wednesday,False,2024,Q2,16
1570,2024-04-18,2024,Q2,4,April,18,Thursday,False,2024,Q2,16
1571,2024-04-19,2024,Q2,4,April,19,Friday,False,2024,Q2,16
1572,2024-04-20,2024,Q2,4,April,20,Saturday,True,2024,Q2,16
1573,2024-04-21,2024,Q2,4,April,21,Sunday,True,2024,Q2,16
1574,2024-04-22,2024,Q2,4,April,22,Monday,False,2024,Q2,17
1575,2024-04-23,2024,Q2,4,April,23,Tuesday,False,2024,Q2,17
1576,2024-04-24,2024,Q2,4,April,24,Wednesday,False,2024,Q2,17
1577,2024-04-25,2024,Q2,4,April,25,Thursday,False,2024,Q2,17
1578,2024-04-26,2024,Q2,4,April,26,Friday,False,2024,Q2,17
1579,2024-04-27,2024,Q2,4,April,27,Saturday,True,2024,Q2,17
1580,2024-04-28,2024,Q2,4,April,28,Sunday,True,2024,Q2,17
1581,2024-04-29,2024,Q2,4,April,29,Monday,False,2024,Q2,18
1582,2024-04-30,2024,Q2,4,April,30,Tuesday,False,2024,Q2,18
1583,2024-05-01,2024,Q2,5,May,1,Wednesday,False,2024,Q2,18
1584,2024-05-02,2024,Q2,5,May,2,Thursday,False,2024,Q2,18
1585,2024-05-03,2024,Q2,5,May,3,Friday,False,2024,Q2,18
1586,2024-05-04,2024,Q2,5,May,4,Saturday,True,2024,Q2,18
1587,2024-05-05,2024,Q2,5,May,5,Sunday,True,2024,Q2,18
1588,2024-05-06,2024,Q2,5,May,6,Monday,False,2024,Q2,19
1589,2024-05-07,2024,Q2,5,May,7,Tuesday,False,2024,Q2,19
1590,2024-05-08,2024,Q2,5,May,8,Wednesday,False,2024,Q2,19
1591,2024-05-09,2024,Q2,5,May,9,Thursday,False,2024,Q2,19
1592,2024-05-10,2024,Q2,5,May,10,Friday,False,2024,Q2,19
1593,2024-05-11,2024,Q2,5,May,11,Saturday,True,2024,Q2,19
1594,2024-05-12,2024,Q2,5,May,12,Sunday,True,2024,Q2,19
1595,2024-05-13,2024,Q2,5,May,13,Monday,False,2024,Q2,20
1596,2024-05-14,2024,Q2,5,May,14,Tuesday,False,2024,Q2,20
1597,2024-05-15,2024,Q2,5,May,15,Wednesday,False,2024,Q2,20
1598,2024-05-16,2024,Q2,5,May,16,Thursday,False,2024,Q2,20
1599,2024-05-17,2024,Q2,5,May,17,Friday,False,2024,Q2,20
1600,2024-05-18,2024,Q2,5,May,18,Saturday,True,2024,Q2,20
1601,2024-05-19,2024,Q2,5,May,19,Sunday,True,2024,Q2,20
1602,2024-05-20,2024,Q2,5,May,20,Monday,False,2024,Q2,21
1603,2024-05-21,2024,Q2,5,May,21,Tuesday,False,2024,Q2,21
1604,2024-05-22,2024,Q2,5,May,22,Wednesday,False,2024,Q2,21
1605,2024-05-23,2024,Q2,5,May,23,Thursday,False,2024,Q2,21
1606,2024-05-24,2024,Q2,5,May,24,Friday,False,2024,Q2,21
1607,2024-05-25,2024,Q2,5,May,25,Saturday,True,2024,Q2,21
1608,2024-05-26,2024,Q2,5,May,26,Sunday,True,2024,Q2,21
1609,2024-05-27,2024,Q2,5,May,27,Monday,False,2024,Q2,22
1610,2024-05-28,2024,Q2,5,May,28,Tuesday,False,2024,Q2,22
1611,2024-05-29,2024,Q2,5,May,29,Wednesday,False,2024,Q2,22
1612,2024-05-30,2024,Q2,5,May,30,Thursday,False,2024,Q2,22
1613,2024-05-31,2024,Q2,5,May,31,Friday,False,2024,Q2,22
1614,2024-06-01,2024,Q2,6,June,1,Saturday,True,2024,Q2,22
1615,2024-06-02,2024,Q2,6,June,2,Sunday,True,2024,Q2,22
1616,2024-06-03,2024,Q2,6,June,3,Monday,False,2024,Q2,23
1617,2024-06-04,2024,Q2,6,June,4,Tuesday,False,2024,Q2,23
1618,2024-06-05,2024,Q2,6,June,5,Wednesday,False,2024,Q2,23
1619,2024-06-06,2024,Q2,6,June,6,Thursday,False,2024,Q2,23
1620,2024-06-07,2024,Q2,6,June,7,Friday,False,2024,Q2,23
1621,2024-06-08,2024,Q2,6,June,8,Saturday,True,2024,Q2,23
1622,2024-06-09,2024,Q2,6,June,9,Sunday,True,2024,Q2,23
1623,2024-06-10,2024,Q2,6,June,10,Monday,False,2024,Q2,24
1624,2024-06-11,2024,Q2,6,June,11,Tuesday,False,2024,Q2,24
1625,2024-06-12,2024,Q2,6,June,12,Wednesday,False,2024,Q2,24
1626,2024-06-13,2024,Q2,6,June,13,Thursday,False,2024,Q2,24
1627,2024-06-14,2024,Q2,6,June,14,Friday,False,2024,Q2,24
1628,2024-06-15,2024,Q2,6,June,15,Saturday,True,2024,Q2,24
1629,2024-06-16,2024,Q2,6,June,16,Sunday,True,2024,Q2,24
1630,2024-06-17,2024,Q2,6,June,17,Monday,False,2024,Q2,25
1631,2024-06-18,2024,Q2,6,June,18,Tuesday,False,2024,Q2,25
1632,2024-06-19,2024,Q2,6,June,19,Wednesday,False,2024,Q2,25
1633,2024-06-20,2024,Q2,6,June,20,Thursday,False,2024,Q2,25
1634,2024-06-21,2024,Q2,6,June,21,Friday,False,2024,Q2,25
1635,2024-06-22,2024,Q2,6,June,22,Saturday,True,2024,Q2,25
1636,2024-06-23,2024,Q2,6,June,23,Sunday,True,2024,Q2,25
1637,2024-06-24,2024,Q2,6,June,24,Monday,False,2024,Q2,26
1638,2024-06-25,2024,Q2,6,June,25,Tuesday,False,2024,Q2,26
1639,2024-06-26,2024,Q2,6,June,26,Wednesday,False,2024,Q2,26
1640,2024-06-27,2024,Q2,6,June,27,Thursday,False,2024,Q2,26
1641,2024-06-28,2024,Q2,6,June,28,Friday,False,2024,Q2,26
1642,2024-06-29,2024,Q2,6,June,29,Saturday,True,2024,Q2,26
1643,2024-06-30,2024,Q2,6,June,30,Sunday,True,2024,Q2,26
1644,2024-07-01,2024,Q3,7,July,1,Monday,False,2024,Q3,27
1645,2024-07-02,2024,Q3,7,July,2,Tuesday,False,2024,Q3,27
1646,2024-07-03,2024,Q3,7,July,3,Wednesday,False,2024,Q3,27
1647,2024-07-04,2024,Q3,7,July,4,Thursday,False,2024,Q3,27
1648,2024-07-05,2024,Q3,7,July,5,Friday,False,2024,Q3,27
1649,2024-07-06,2024,Q3,7,July,6,Saturday,True,2024,Q3,27
1650,2024-07-07,2024,Q3,7,July,7,Sunday,True,2024,Q3,27
1651,2024-07-08,2024,Q3,7,July,8,Monday,False,2024,Q3,28
1652,2024-07-09,2024,Q3,7,July,9,Tuesday,False,2024,Q3,28
1653,2024-07-10,2024,Q3,7,July,10,Wednesday,False,2024,Q3,28
1654,2024-07-11,2024,Q3,7,July,11,Thursday,False,2024,Q3,28
1655,2024-07-12,2024,Q3,7,July,12,Friday,False,2024,Q3,28
1656,2024-07-13,2024,Q3,7,July,13,Saturday,True,2024,Q3,28
1657,2024-07-14,2024,Q3,7,July,14,Sunday,True,2024,Q3,28
1658,2024-07-15,2024,Q3,7,July,15,Monday,False,2024,Q3,29
1659,2024-07-16,2024,Q3,7,July,16,Tuesday,False,2024,Q3,29
1660,2024-07-17,2024,Q3,7,July,17,Wednesday,False,2024,Q3,29
1661,2024-07-18,2024,Q3,7,July,18,Thursday,False,2024,Q3,29
1662,2024-07-19,2024,Q3,7,July,19,Friday,False,2024,Q3,29
1663,2024-07-20,2024,Q3,7,July,20,Saturday,True,2024,Q3,29
1664,2024-07-21,2024,Q3,7,July,21,Sunday,True,2024,Q3,29
1665,2024-07-22,2024,Q3,7,July,22,Monday,False,2024,Q3,30
1666,2024-07-23,2024,Q3,7,July,23,Tuesday,False,2024,Q3,30
1667,2024-07-24,2024,Q3,7,July,24,Wednesday,False,2024,Q3,30
1668,2024-07-25,2024,Q3,7,July,25,Thursday,False,2024,Q3,30
1669,2024-07-26,2024,Q3,7,July,26,Friday,False,2024,Q3,30
1670,2024-07-27,2024,Q3,7,July,27,Saturday,True,2024,Q3,30
1671,2024-07-28,2024,Q3,7,July,28,Sunday,True,2024,Q3,30
1672,2024-07-29,2024,Q3,7,July,29,Monday,False,2024,Q3,31
1673,2024-07-30,2024,Q3,7,July,30,Tuesday,False,2024,Q3,31
1674,2024-07-31,2024,Q3,7,July,31,Wednesday,False,2024,Q3,31
1675,2024-08-01,2024,Q3,8,August,1,Thursday,False,2024,Q3,31
1676,2024-08-02,2024,Q3,8,August,2,Friday,False,2024,Q3,31
1677,2024-08-03,2024,Q3,8,August,3,Saturday,True,2024,Q3,31
1678,2024-08-04,2024,Q3,8,August,4,Sunday,True,2024,Q3,31
1679,2024-08-05,2024,Q3,8,August,5,Monday,False,2024,Q3,32
1680,2024-08-06,2024,Q3,8,August,6,Tuesday,False,2024,Q3,32
1681,2024-08-07,2024,Q3,8,August,7,Wednesday,False,2024,Q3,32
1682,2024-08-08,2024,Q3,8,August,8,Thursday,False,2024,Q3,32
1683,2024-08-09,2024,Q3,8,August,9,Friday,False,2024,Q3,32
1684,2024-08-10,2024,Q3,8,August,10,Saturday,True,2024,Q3,32
1685,2024-08-11,2024,Q3,8,August,11,Sunday,True,2024,Q3,32
1686,2024-08-12,2024,Q3,8,August,12,Monday,False,2024,Q3,33
1687,2024-08-13,2024,Q3,8,August,13,Tuesday,False,2024,Q3,33
1688,2024-08-14,2024,Q3,8,August,14,Wednesday,False,2024,Q3,33
1689,2024-08-15,2024,Q3,8,August,15,Thursday,False,2024,Q3,33
1690,2024-08-16,2024,Q3,8,August,16,Friday,False,2024,Q3,33
1691,2024-08-17,2024,Q3,8,August,17,Saturday,True,2024,Q3,33
1692,2024-08-18,2024,Q3,8,August,18,Sunday,True,2024,Q3,33
1693,2024-08-19,2024,Q3,8,August,19,Monday,False,2024,Q3,34
1694,2024-08-20,2024,Q3,8,August,20,Tuesday,False,2024,Q3,34
1695,2024-08-21,2024,Q3,8,August,21,Wednesday,False,2024,Q3,34
1696,2024-08-22,2024,Q3,8,August,22,Thursday,False,2024,Q3,34
1697,2024-08-23,2024,Q3,8,August,23,Friday,False,2024,Q3,34
1698,2024-08-24,2024,Q3,8,August,24,Saturday,True,2024,Q3,34
1699,2024-08-25,2024,Q3,8,August,25,Sunday,True,2024,Q3,34
1700,2024-08-26,2024,Q3,8,August,26,Monday,False,2024,Q3,35
1701,2024-08-27,2024,Q3,8,August,27,Tuesday,False,2024,Q3,35
1702,2024-08-28,2024,Q3,8,August,28,Wednesday,False,2024,Q3,35
1703,2024-08-29,2024,Q3,8,August,29,Thursday,False,2024,Q3,35
1704,2024-08-30,2024,Q3,8,August,30,Friday,False,2024,Q3,35
1705,2024-08-31,2024,Q3,8,August,31,Saturday,True,2024,Q3,35
1706,2024-09-01,2024,Q3,9,September,1,Sunday,True,2024,Q3,35
1707,2024-09-02,2024,Q3,9,September,2,Monday,False,2024,Q3,36
1708,2024-09-03,2024,Q3,9,September,3,Tuesday,False,2024,Q3,36
1709,2024-09-04,2024,Q3,9,September,4,Wednesday,False,2024,Q3,36
1710,2024-09-05,2024,Q3,9,September,5,Thursday,False,2024,Q3,36
1711,2024-09-06,2024,Q3,9,September,6,Friday,False,2024,Q3,36
1712,2024-09-07,2024,Q3,9,September,7,Saturday,True,2024,Q3,36
1713,2024-09-08,2024,Q3,9,September,8,Sunday,True,2024,Q3,36
1714,2024-09-09,2024,Q3,9,September,9,Monday,False,2024,Q3,37
1715,2024-09-10,2024,Q3,9,September,10,Tuesday,False,2024,Q3,37
1716,2024-09-11,2024,Q3,9,September,11,Wednesday,False,2024,Q3,37
1717,2024-09-12,2024,Q3,9,September,12,Thursday,False,2024,Q3,37
1718,2024-09-13,2024,Q3,9,September,13,Friday,False,2024,Q3,37
1719,2024-09-14,2024,Q3,9,September,14,Saturday,True,2024,Q3,37
1720,2024-09-15,2024,Q3,9,September,15,Sunday,True,2024,Q3,37
1721,2024-09-16,2024,Q3,9,September,16,Monday,False,2024,Q3,38
1722,2024-09-17,2024,Q3,9,September,17,Tuesday,False,2024,Q3,38
1723,2024-09-18,2024,Q3,9,September,18,Wednesday,False,2024,Q3,38
1724,2024-09-19,2024,Q3,9,September,19,Thursday,False,2024,Q3,38
1725,2024-09-20,2024,Q3,9,September,20,Friday,False,2024,Q3,38
1726,2024-09-21,2024,Q3,9,September,21,Saturday,True,2024,Q3,38
1727,2024-09-22,2024,Q3,9,September,22,Sunday,True,2024,Q3,38
1728,2024-09-23,2024,Q3,9,September,23,Monday,False,2024,Q3,39
1729,2024-09-24,2024,Q3,9,September,24,Tuesday,False,2024,Q3,39
1730,2024-09-25,2024,Q3,9,September,25,Wednesday,False,2024,Q3,39
1731,2024-09-26,2024,Q3,9,September,26,Thursday,False,2024,Q3,39
1732,2024-09-27,2024,Q3,9,September,27,Friday,False,2024,Q3,39
1733,2024-09-28,2024,Q3,9,September,28,Saturday,True,2024,Q3,39
1734,2024-09-29,2024,Q3,9,September,29,Sunday,True,2024,Q3,39
1735,2024-09-30,2024,Q3,9,September,30,Monday,False,2024,Q3,40
1736,2024-10-01,2024,Q4,10,October,1,Tuesday,False,2024,Q4,40
1737,2024-10-02,2024,Q4,10,October,2,Wednesday,False,2024,Q4,40
1738,2024-10-03,2024,Q4,10,October,3,Thursday,False,2024,Q4,40
1739,2024-10-04,2024,Q4,10,October,4,Friday,False,2024,Q4,40
1740,2024-10-05,2024,Q4,10,October,5,Saturday,True,2024,Q4,40
1741,2024-10-06,2024,Q4,10,October,6,Sunday,True,2024,Q4,40
1742,2024-10-07,2024,Q4,10,October,7,Monday,False,2024,Q4,41
1743,2024-10-08,2024,Q4,10,October,8,Tuesday,False,2024,Q4,41
1744,2024-10-09,2024,Q4,10,October,9,Wednesday,False,2024,Q4,41
1745,2024-10-10,2024,Q4,10,October,10,Thursday,False,2024,Q4,41
1746,2024-10-11,2024,Q4,10,October,11,Friday,False,2024,Q4,41
1747,2024-10-12,2024,Q4,10,October,12,Saturday,True,2024,Q4,41
1748,2024-10-13,2024,Q4,10,October,13,Sunday,True,2024,Q4,41
1749,2024-10-14,2024,Q4,10,October,14,Monday,False,2024,Q4,42
1750,2024-10-15,2024,Q4,10,October,15,Tuesday,False,2024,Q4,42
1751,2024-10-16,2024,Q4,10,October,16,Wednesday,False,2024,Q4,42
1752,2024-10-17,2024,Q4,10,October,17,Thursday,False,2024,Q4,42
1753,2024-10-18,2024,Q4,10,October,18,Friday,False,2024,Q4,42
1754,2024-10-19,2024,Q4,10,October,19,Saturday,True,2024,Q4,42
1755,2024-10-20,2024,Q4,10,October,20,Sunday,True,2024,Q4,42
1756,2024-10-21,2024,Q4,10,October,21,Monday,False,2024,Q4,43
1757,2024-10-22,2024,Q4,10,October,22,Tuesday,False,2024,Q4,43
1758,2024-10-23,2024,Q4,10,October,23,Wednesday,False,2024,Q4,43
1759,2024-10-24,2024,Q4,10,October,24,Thursday,False,2024,Q4,43
1760,2024-10-25,2024,Q4,10,October,25,Friday,False,2024,Q4,43
1761,2024-10-26,2024,Q4,10,October,26,Saturday,True,2024,Q4,43
1762,2024-10-27,2024,Q4,10,October,27,Sunday,True,2024,Q4,43
1763,2024-10-28,2024,Q4,10,October,28,Monday,False,2024,Q4,44
1764,2024-10-29,2024,Q4,10,October,29,Tuesday,False,2024,Q4,44
1765,2024-10-30,2024,Q4,10,October,30,Wednesday,False,2024,Q4,44
1766,2024-10-31,2024,Q4,10,October,31,Thursday,False,2024,Q4,44
1767,2024-11-01,2024,Q4,11,November,1,Friday,False,2024,Q4,44
1768,2024-11-02,2024,Q4,11,November,2,Saturday,True,2024,Q4,44
1769,2024-11-03,2024,Q4,11,November,3,Sunday,True,2024,Q4,44
1770,2024-11-04,2024,Q4,11,November,4,Monday,False,2024,Q4,45
1771,2024-11-05,2024,Q4,11,November,5,Tuesday,False,2024,Q4,45
1772,2024-11-06,2024,Q4,11,November,6,Wednesday,False,2024,Q4,45
1773,2024-11-07,2024,Q4,11,November,7,Thursday,False,2024,Q4,45
1774,2024-11-08,2024,Q4,11,November,8,Friday,False,2024,Q4,45
1775,2024-11-09,2024,Q4,11,November,9,Saturday,True,2024,Q4,45
1776,2024-11-10,2024,Q4,11,November,10,Sunday,True,2024,Q4,45
1777,2024-11-11,2024,Q4,11,November,11,Monday,False,2024,Q4,46
1778,2024-11-12,2024,Q4,11,November,12,Tuesday,False,2024,Q4,46
1779,2024-11-13,2024,Q4,11,November,13,Wednesday,False,2024,Q4,46
1780,2024-11-14,2024,Q4,11,November,14,Thursday,False,2024,Q4,46
1781,2024-11-15,2024,Q4,11,November,15,Friday,False,2024,Q4,46
1782,2024-11-16,2024,Q4,11,November,16,Saturday,True,2024,Q4,46
1783,2024-11-17,2024,Q4,11,November,17,Sunday,True,2024,Q4,46
1784,2024-11-18,2024,Q4,11,November,18,Monday,False,2024,Q4,47
1785,2024-11-19,2024,Q4,11,November,19,Tuesday,False,2024,Q4,47
1786,2024-11-20,2024,Q4,11,November,20,Wednesday,False,2024,Q4,47
1787,2024-11-21,2024,Q4,11,November,21,Thursday,False,2024,Q4,47
1788,2024-11-22,2024,Q4,11,November,22,Friday,False,2024,Q4,47
1789,2024-11-23,2024,Q4,11,November,23,Saturday,True,2024,Q4,47
1790,2024-11-24,2024,Q4,11,November,24,Sunday,True,2024,Q4,47
1791,2024-11-25,2024,Q4,11,November,25,Monday,False,2024,Q4,48
1792,2024-11-26,2024,Q4,11,November,26,Tuesday,False,2024,Q4,48
1793,2024-11-27,2024,Q4,11,November,27,Wednesday,False,2024,Q4,48
1794,2024-11-28,2024,Q4,11,November,28,Thursday,False,2024,Q4,48
1795,2024-11-29,2024,Q4,11,November,29,Friday,False,2024,Q4,48
1796,2024-11-30,2024,Q4,11,November,30,Saturday,True,2024,Q4,48
1797,2024-12-01,2024,Q4,12,December,1,Sunday,True,2024,Q4,48
1798,2024-12-02,2024,Q4,12,December,2,Monday,False,2024,Q4,49
1799,2024-12-03,2024,Q4,12,December,3,Tuesday,False,2024,Q4,49
1800,2024-12-04,2024,Q4,12,December,4,Wednesday,False,2024,Q4,49
1801,2024-12-05,2024,Q4,12,December,5,Thursday,False,2024,Q4,49
1802,2024-12-06,2024,Q4,12,December,6,Friday,False,2024,Q4,49
1803,2024-12-07,2024,Q4,12,December,7,Saturday,True,2024,Q4,49
1804,2024-12-08,2024,Q4,12,December,8,Sunday,True,2024,Q4,49
1805,2024-12-09,2024,Q4,12,December,9,Monday,False,2024,Q4,50
